Feel free to place comments here.


!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!!! Warning:  This is a KLT data file.  Do not modify below this line !!!

------------------------------
KLT Feature Table
------------------------------

nFrames = 50, nFeatures = 150

feature |          frame
     42 | (280.0,921.0)=25695 (280.0,921.0)=    0 (280.0,920.9)=    0 (280.0,921.0)=    0 (280.0,921.0)=    0 (280.0,920.9)=    0 (280.0,920.9)=    0 (279.9,920.9)=    0 (279.9,920.9)=    0 (279.8,920.9)=    0 (279.7,920.8)=    0 (279.7,920.8)=    0 (279.7,920.8)=    0 (279.7,920.8)=    0 (279.7,920.8)=    0 (279.7,920.8)=    0 (279.7,920.8)=    0 (279.8,920.8)=    0 (279.8,920.8)=    0 (279.8,920.7)=    0 (279.8,920.6)=    0 (279.8,920.5)=    0 (279.8,920.6)=    0 (279.7,920.5)=    0 (279.7,920.5)=    0 (279.7,920.5)=    0 (279.7,920.5)=    0 (279.7,920.5)=    0 (279.7,920.5)=    0 (279.6,920.5)=    0 (279.6,920.5)=    0 (279.6,920.5)=    0 (279.5,920.4)=    0 (279.5,920.4)=    0 (279.5,920.4)=    0 (279.5,920.5)=    0 (279.5,920.5)=    0 (279.5,920.5)=    0 (279.5,920.6)=    0 (279.5,920.6)=    0 (279.5,920.6)=    0 (279.5,920.6)=    0 (279.4,920.6)=    0 (279.3,920.6)=    0 (279.2,920.5)=    0 (279.1,920.5)=    0 (279.1,920.5)=    0 (279.0,920.5)=    0 (278.9,920.5)=    0 (278.9,920.5)=    0 
     43 | (683.0, 42.0)=24694 (682.9, 41.9)=    0 (682.9, 41.9)=    0 (683.0, 41.8)=    0 (683.0, 41.8)=    0 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
     44 | (1282.0,1094.0)=24216 (1282.0,1094.0)=    0 (1282.1,1093.9)=    0 (1282.1,1093.9)=    0 (1282.1,1094.0)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     45 | (3264.0,1165.0)=24074 (3264.0,1165.0)=    0 (3264.0,1164.9)=    0 (3264.1,1164.9)=    0 (3264.1,1164.9)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     46 | (2581.0,1643.0)=23392 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     47 | (1131.0,1113.0)=23011 (1131.1,1112.9)=    0 (1131.1,1112.9)=    0 (1131.1,1112.9)=    0 (1131.1,1112.9)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     48 | (2302.0,2087.0)=22921 (2302.0,2086.9)=    0 (2302.0,2086.9)=    0 (2302.0,2086.8)=    0 (2302.0,2086.9)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     49 | (3040.0,779.0)=22793 (3040.0,778.8)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     50 | (2032.0,1925.0)=22777 (2032.0,1925.0)=    0 (2032.0,1924.9)=    0 (2032.0,1924.9)=    0 (2032.0,1924.9)=    0 (2031.9,1924.9)=    0 (2031.9,1924.9)=    0 (2031.9,1924.9)=    0 (2031.9,1924.9)=    0 (2031.8,1924.8)=    0 (2031.9,1924.8)=    0 (2031.8,1924.8)=    0 (2031.8,1924.8)=    0 (2031.8,1924.9)=    0 (2031.9,1924.9)=    0 (2031.9,1924.8)=    0 (2032.0,1924.8)=    0 (2032.0,1924.8)=    0 (2032.0,1924.8)=    0 (2032.0,1924.7)=    0 (2032.0,1924.6)=    0 (2032.0,1924.6)=    0 (2032.0,1924.6)=    0 (2032.0,1924.6)=    0 (2032.0,1924.6)=    0 (2032.0,1924.6)=    0 (2032.0,1924.6)=    0 (2032.0,1924.6)=    0 (2032.0,1924.6)=    0 (2031.9,1924.7)=    0 (2031.9,1924.7)=    0 (2031.9,1924.7)=    0 (2031.9,1924.7)=    0 (2032.0,1924.7)=    0 (2032.0,1924.7)=    0 (2032.0,1924.7)=    0 (2032.0,1924.7)=    0 (2032.0,1924.8)=    0 (2032.1,1924.8)=    0 (2032.1,1924.8)=    0 (2032.1,1924.8)=    0 (2032.1,1924.8)=    0 (2032.1,1924.8)=    0 (2032.0,1924.8)=    0 (2032.0,1924.8)=    0 (2032.0,1924.8)=    0 (2032.0,1924.8)=    0 (2032.0,1924.8)=    0 (2032.0,1924.9)=    0 (2031.9,1924.9)=    0 
     51 | (2912.0,2090.0)=22575 (2912.0,2090.1)=    0 (2912.1,2090.0)=    0 (2912.1,2090.0)=    0 (2912.1,2090.0)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     52 | (2112.0,2089.0)=22514 (2112.0,2089.0)=    0 (2112.0,2089.0)=    0 (2112.0,2089.0)=    0 (2112.1,2089.0)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     53 | (3466.0,125.0)=21932 (3466.0,125.0)=    0 (3466.0,125.0)=    0 (3466.1,124.9)=    0 (3466.1,124.9)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     54 | (2940.0,851.0)=21682 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     55 | (2390.0,1965.0)=21563 (2390.0,1965.0)=    0 (2390.0,1964.9)=    0 (2390.0,1964.9)=    0 (2390.0,1964.9)=    0 (2390.0,1965.0)=    0 (2390.0,1965.0)=    0 (2390.0,1965.0)=    0 (2390.0,1965.0)=    0 (2390.0,1965.0)=    0 (2390.0,1965.0)=    0 (2390.0,1965.0)=    0 (2390.1,1964.9)=    0 (2390.1,1965.0)=    0 (2390.1,1965.0)=    0 (2390.1,1965.0)=    0 (2390.2,1964.9)=    0 (2390.2,1964.9)=    0 (2390.2,1964.8)=    0 (2390.2,1964.7)=    0 (2390.2,1964.7)=    0 (2390.2,1964.7)=    0 (2390.2,1964.7)=    0 (2390.2,1964.6)=    0 (2390.2,1964.6)=    0 (2390.2,1964.6)=    0 (2390.2,1964.6)=    0 (2390.2,1964.6)=    0 (2390.2,1964.7)=    0 (2390.2,1964.9)=    0 (2390.2,1964.9)=    0 (2390.2,1964.7)=    0 (2390.3,1964.7)=    0 (2390.3,1964.7)=    0 (2390.2,1964.7)=    0 (2390.3,1964.8)=    0 (2390.3,1964.8)=    0 (2390.3,1964.8)=    0 (2390.3,1964.9)=    0 (2390.4,1964.9)=    0 (2390.4,1964.9)=    0 (2390.4,1964.9)=    0 (2390.4,1964.9)=    0 (2390.5,1964.9)=    0 (2390.5,1964.9)=    0 (2390.5,1964.9)=    0 (2390.4,1964.9)=    0 (2390.5,1965.0)=    0 (2390.4,1965.0)=    0 (2390.4,1965.0)=    0 
     56 | (2715.0,2093.0)=21413 (2715.0,2093.0)=    0 (2715.0,2093.0)=    0 (2715.0,2093.0)=    0 (2715.0,2093.0)=    0 (2714.9,2093.1)=    0 (2714.9,2093.1)=    0 (2714.8,2093.1)=    0 (2714.8,2093.1)=    0 (2714.8,2093.1)=    0 (2714.7,2093.1)=    0 (2714.7,2093.1)=    0 (2714.7,2093.1)=    0 (2714.7,2093.1)=    0 (2714.8,2093.1)=    0 (2714.9,2093.1)=    0 (2714.9,2093.0)=    0 (2714.9,2093.0)=    0 (2714.9,2093.0)=    0 (2714.9,2092.9)=    0 (2714.9,2092.8)=    0 (2714.9,2092.8)=    0 (2714.9,2092.8)=    0 (2714.9,2092.8)=    0 (2714.9,2092.8)=    0 (2714.9,2092.8)=    0 (2714.9,2092.7)=    0 (2714.9,2092.8)=    0 (2714.9,2092.9)=    0 (2714.9,2092.9)=    0 (2714.9,2093.0)=    0 (2715.0,2093.0)=    0 (2715.0,2092.9)=    0 (2715.0,2092.9)=    0 (2715.0,2092.9)=    0 (2715.1,2092.9)=    0 (2715.2,2093.0)=    0 (2715.2,2093.0)=    0 (2715.2,2093.1)=    0 (2715.2,2093.1)=    0 (2715.2,2093.1)=    0 (2715.2,2093.0)=    0 (2715.2,2093.0)=    0 (2715.2,2093.1)=    0 (2715.2,2093.1)=    0 (2715.2,2093.1)=    0 (2715.1,2093.1)=    0 (2715.1,2093.1)=    0 (2715.1,2093.2)=    0 (2715.1,2093.2)=    0 
     57 | (3251.0,114.0)=21195 (3251.0,114.0)=    0 (3251.1,113.9)=    0 (3251.2,113.8)=    0 (3251.2,113.8)=    0 (3251.2,113.8)=    0 (3251.2,113.8)=    0 (3251.2,113.8)=    0 (3251.2,113.8)=    0 (3251.2,113.8)=    0 (3251.2,113.7)=    0 (3251.2,113.7)=    0 (3251.2,113.8)=    0 (3251.2,113.7)=    0 (3251.2,113.7)=    0 (3251.2,113.7)=    0 (3251.2,113.7)=    0 (3251.2,113.5)=    0 (3251.2,113.5)=    0 (3251.2,113.4)=    0 (3251.2,113.3)=    0 (3251.2,113.3)=    0 (3251.3,113.2)=    0 (3251.3,113.2)=    0 (3251.3,113.2)=    0 (3251.3,113.1)=    0 (3251.3,113.0)=    0 (3251.3,113.0)=    0 (3251.3,113.0)=    0 (3251.3,113.0)=    0 (3251.3,113.2)=    0 (3251.3,113.0)=    0 (3251.3,113.0)=    0 (3251.4,112.9)=    0 (3251.4,112.8)=    0 (3251.4,112.8)=    0 (3251.5,112.8)=    0 (3251.5,112.8)=    0 (3251.5,112.8)=    0 (3251.5,112.8)=    0 (3251.5,112.7)=    0 (3251.5,112.6)=    0 (3251.5,112.6)=    0 (3251.5,112.6)=    0 (3251.5,112.6)=    0 (3251.5,112.6)=    0 (3251.5,112.6)=    0 (3251.4,112.5)=    0 (3251.4,112.5)=    0 (3251.4,112.5)=    0 
     58 | (1967.0,156.0)=20540 (1967.0,156.0)=    0 (1967.0,156.0)=    0 (1967.1,155.9)=    0 (1967.1,155.9)=    0 (1967.0,155.8)=    0 (1967.1,155.8)=    0 (1967.0,155.8)=    0 (1967.0,155.7)=    0 (1967.0,155.7)=    0 (1967.0,155.7)=    0 (1967.0,155.7)=    0 (1967.0,155.6)=    0 (1967.0,155.6)=    0 (1967.0,155.6)=    0 (1967.0,155.6)=    0 (1967.0,155.6)=    0 (1967.0,155.6)=    0 (1967.0,155.5)=    0 (1967.0,155.4)=    0 (1967.1,155.3)=    0 (1967.1,155.2)=    0 (1967.1,155.2)=    0 (1967.1,155.2)=    0 (1967.1,155.2)=    0 (1967.1,155.2)=    0 (1967.1,155.0)=    0 (1967.0,155.0)=    0 (1967.0,155.1)=    0 (1967.0,155.1)=    0 (1967.1,155.1)=    0 (1967.0,155.0)=    0 (1967.0,154.9)=    0 (1967.0,154.9)=    0 (1967.0,154.9)=    0 (1967.0,154.9)=    0 (1967.0,154.9)=    0 (1967.0,155.0)=    0 (1967.0,155.0)=    0 (1967.0,154.9)=    0 (1967.0,154.9)=    0 (1967.0,154.9)=    0 (1967.0,154.9)=    0 (1967.0,154.9)=    0 (1967.0,154.9)=    0 (1966.9,154.8)=    0 (1967.0,154.8)=    0 (1966.9,154.8)=    0 (1966.8,154.8)=    0 (1966.8,154.7)=    0 
